Date,GBP 2m 1y,,,Date,GBP 2m 5y
01/03/2001,5.4939,,,01/03/2001,5.8883
01/04/2001,5.4655,,,01/04/2001,5.6464
01/05/2001,5.46,,,01/05/2001,5.7385
01/08/2001,5.4499,,,01/08/2001,5.7481
01/09/2001,5.3975,,,01/09/2001,5.6981
01/10/2001,5.4945,,,01/10/2001,5.738
01/11/2001,5.5296,,,01/11/2001,5.7477
01/12/2001,5.4948,,,01/12/2001,5.7684
1/15/2001,5.5723,,,1/15/2001,5.8075
1/16/2001,5.5271,,,1/16/2001,5.7672
1/17/2001,5.5016,,,1/17/2001,5.7874
1/18/2001,5.5287,,,1/18/2001,5.7773
1/19/2001,5.4548,,,1/19/2001,5.7586
1/22/2001,5.4822,,,1/22/2001,5.768
1/23/2001,5.5052,,,1/23/2001,5.8071
1/24/2001,5.5142,,,1/24/2001,5.8074
1/25/2001,5.6236,,,1/25/2001,5.797
1/26/2001,5.5905,,,1/26/2001,5.7461
1/29/2001,5.5498,,,1/29/2001,5.716
1/30/2001,5.4937,,,1/30/2001,5.6856
1/31/2001,5.5235,,,1/31/2001,5.6761
02/01/2001,5.3757,,,02/01/2001,5.6688
02/02/2001,5.4547,,,02/02/2001,5.6079
02/05/2001,5.5032,,,02/05/2001,5.6272
02/06/2001,5.4449,,,02/06/2001,5.6267
02/07/2001,5.4508,,,02/07/2001,5.639
02/08/2001,5.4302,,,02/08/2001,5.5677
02/09/2001,5.525,,,02/09/2001,5.6594
02/12/2001,5.4031,,,02/12/2001,5.6096
2/13/2001,5.4237,,,2/13/2001,5.5893
2/14/2001,5.4224,,,2/14/2001,5.6611
2/15/2001,5.5044,,,2/15/2001,5.7022
2/16/2001,5.5509,,,2/16/2001,5.7613
2/19/2001,5.4796,,,2/19/2001,5.7212
2/20/2001,5.4891,,,2/20/2001,5.7402
2/21/2001,5.4157,,,2/21/2001,5.8023
2/22/2001,5.444,,,2/22/2001,5.8742
2/23/2001,5.477,,,2/23/2001,5.885
2/26/2001,5.4344,,,2/26/2001,5.8223
2/27/2001,5.3751,,,2/27/2001,5.8446
2/28/2001,5.2603,,,2/28/2001,5.733
03/01/2001,5.2857,,,03/01/2001,5.6316
03/02/2001,5.313,,,03/02/2001,5.633
03/05/2001,5.3762,,,03/05/2001,5.6123
03/06/2001,5.3904,,,03/06/2001,5.6322
03/07/2001,5.4071,,,03/07/2001,5.6529
03/08/2001,5.4096,,,03/08/2001,5.6525
03/09/2001,5.3368,,,03/09/2001,5.6026
03/12/2001,5.3281,,,03/12/2001,5.6341
3/13/2001,5.252,,,3/13/2001,5.5847
3/14/2001,5.264,,,3/14/2001,5.5955
3/15/2001,5.1419,,,3/15/2001,5.5769
3/16/2001,5.1006,,,3/16/2001,5.4855
3/19/2001,5.0726,,,3/19/2001,5.4358
3/20/2001,5.0354,,,3/20/2001,5.4061
3/21/2001,5.11,,,3/21/2001,5.4066
3/22/2001,5.078,,,3/22/2001,5.3665
3/23/2001,4.8087,,,3/23/2001,5.3479
3/26/2001,4.8866,,,3/26/2001,5.307
3/27/2001,4.9905,,,3/27/2001,5.4079
3/28/2001,5.1177,,,3/28/2001,5.4586
3/29/2001,5.0754,,,3/29/2001,5.4581
3/30/2001,5.1176,,,3/30/2001,5.4664
04/02/2001,5.0299,,,04/02/2001,5.4773
04/03/2001,5.0327,,,04/03/2001,5.519
04/04/2001,4.9847,,,04/04/2001,5.4996
04/05/2001,4.9903,,,04/05/2001,5.5294
04/06/2001,5.0163,,,04/06/2001,5.569
04/09/2001,4.9415,,,04/09/2001,5.526
04/10/2001,4.9426,,,04/10/2001,5.5901
04/11/2001,5.0926,,,04/11/2001,5.6099
04/12/2001,5.248,,,04/12/2001,5.7091
4/13/2001,5.2085,,,4/13/2001,5.6969
4/17/2001,5.185,,,4/17/2001,5.688
4/18/2001,5.2245,,,4/18/2001,5.7499
4/19/2001,5.1374,,,4/19/2001,5.8209
4/20/2001,5.3528,,,4/20/2001,5.8603
4/23/2001,5.2987,,,4/23/2001,5.8286
4/24/2001,5.189,,,4/24/2001,5.7694
4/25/2001,5.1869,,,4/25/2001,5.7698
4/26/2001,5.1206,,,4/26/2001,5.7696
4/27/2001,5.1607,,,4/27/2001,5.8007
05/02/2001,5.2273,,,05/02/2001,5.861
05/03/2001,5.3251,,,05/03/2001,5.8091
05/04/2001,5.1915,,,05/04/2001,5.7788
05/07/2001,5.1021,,,05/07/2001,5.7189
05/08/2001,5.2008,,,05/08/2001,5.7201
05/09/2001,5.0855,,,05/09/2001,5.7318
05/10/2001,5.1701,,,05/10/2001,5.6795
05/11/2001,5.2268,,,05/11/2001,5.6474
5/14/2001,5.2923,,,5/14/2001,5.7688
5/15/2001,5.3005,,,5/15/2001,5.8409
5/16/2001,5.3797,,,5/16/2001,5.7692
5/17/2001,5.333,,,5/17/2001,5.7085
5/18/2001,5.4075,,,5/18/2001,5.6862
5/21/2001,5.5213,,,5/21/2001,5.724
5/22/2001,5.6131,,,5/22/2001,5.7016
5/23/2001,5.546,,,5/23/2001,5.7128
5/28/2001,5.5298,,,5/28/2001,5.8562
5/29/2001,5.5734,,,5/29/2001,5.864
5/30/2001,5.5534,,,5/30/2001,5.8766
5/31/2001,5.4946,,,5/31/2001,5.8861
06/01/2001,5.4934,,,06/01/2001,5.8657
06/04/2001,5.4028,,,06/04/2001,5.806
06/05/2001,5.4727,,,06/05/2001,5.8263
06/06/2001,5.5273,,,06/06/2001,5.8066
06/07/2001,5.5827,,,06/07/2001,5.7542
06/08/2001,5.6165,,,06/08/2001,5.8454
06/11/2001,5.6017,,,06/11/2001,5.7955
06/12/2001,5.6285,,,06/12/2001,5.7336
6/13/2001,5.9675,,,6/13/2001,5.8405
6/14/2001,5.8996,,,6/14/2001,5.8276
6/15/2001,5.7754,,,6/15/2001,5.7456
6/18/2001,5.8359,,,6/18/2001,5.7778
6/19/2001,5.8101,,,6/19/2001,5.7578
6/20/2001,5.9162,,,6/20/2001,5.7562
6/21/2001,5.9314,,,6/21/2001,5.8175
6/22/2001,5.9138,,,6/22/2001,5.8469
6/25/2001,5.7847,,,6/25/2001,5.716
6/26/2001,5.7015,,,6/26/2001,5.7061
6/27/2001,5.777,,,6/27/2001,5.7572
6/28/2001,5.7694,,,6/28/2001,5.8482
6/29/2001,6.0421,,,6/29/2001,5.8745
07/02/2001,6.0109,,,07/02/2001,5.946
07/03/2001,6.0929,,,07/03/2001,5.9793
07/04/2001,6.0642,,,07/04/2001,5.9043
07/05/2001,5.9901,,,07/05/2001,5.8742
07/06/2001,5.9333,,,07/06/2001,5.9465
07/09/2001,5.6949,,,07/09/2001,5.776
07/10/2001,5.8515,,,07/10/2001,5.8483
07/11/2001,5.6995,,,07/11/2001,5.7469
07/12/2001,5.6637,,,07/12/2001,5.6872
7/13/2001,5.6937,,,7/13/2001,5.7067
7/16/2001,5.8075,,,7/16/2001,5.7561
7/17/2001,5.7273,,,7/17/2001,5.7171
7/18/2001,5.7919,,,7/18/2001,5.717
7/19/2001,5.7638,,,7/19/2001,5.6548
7/20/2001,5.8759,,,7/20/2001,5.699
7/23/2001,5.8051,,,7/23/2001,5.6856
7/24/2001,5.7177,,,7/24/2001,5.6614
7/25/2001,5.7248,,,7/25/2001,5.6677
7/26/2001,5.7273,,,7/26/2001,5.6771
7/27/2001,5.6107,,,7/27/2001,5.6636
7/30/2001,5.5085,,,7/30/2001,5.6343
7/31/2001,5.4988,,,7/31/2001,5.6547
08/01/2001,5.4549,,,08/01/2001,5.604
08/02/2001,5.5872,,,08/02/2001,5.6392
08/03/2001,5.3088,,,08/03/2001,5.6712
08/06/2001,5.3422,,,08/06/2001,5.6731
08/07/2001,5.3364,,,08/07/2001,5.6793
08/08/2001,5.3827,,,08/08/2001,5.6452
08/09/2001,5.3287,,,08/09/2001,5.594
08/10/2001,5.0669,,,08/10/2001,5.55
8/13/2001,5.2252,,,8/13/2001,5.5093
8/14/2001,5.2306,,,8/14/2001,5.5353
8/15/2001,5.3493,,,8/15/2001,5.5807
8/16/2001,5.575,,,8/16/2001,5.6882
8/17/2001,5.4653,,,8/17/2001,5.653
8/20/2001,5.3664,,,8/20/2001,5.5469
8/21/2001,5.4661,,,8/21/2001,5.5872
8/22/2001,5.5345,,,8/22/2001,5.6227
8/23/2001,5.4713,,,8/23/2001,5.6275
8/24/2001,5.3995,,,8/24/2001,5.5664
8/27/2001,5.5056,,,8/27/2001,5.6218
8/28/2001,5.4139,,,8/28/2001,5.6222
8/29/2001,5.3342,,,8/29/2001,5.5274
8/30/2001,5.3348,,,8/30/2001,5.5433
8/31/2001,5.2598,,,8/31/2001,5.4678
09/03/2001,5.35,,,09/03/2001,5.5899
09/04/2001,5.2367,,,09/04/2001,5.5911
09/05/2001,5.6321,,,09/05/2001,5.7408
09/10/2001,5.3749,,,09/10/2001,5.7254
09/11/2001,5.1612,,,09/11/2001,5.6596
09/12/2001,4.8648,,,09/12/2001,5.6058
9/13/2001,5.1538,,,9/13/2001,5.6056
9/14/2001,5.0045,,,9/14/2001,5.762
9/17/2001,5.0656,,,9/17/2001,5.762
9/18/2001,4.8619,,,9/18/2001,5.7724
9/19/2001,4.9687,,,9/19/2001,5.7395
9/20/2001,5.0011,,,9/20/2001,5.7128
9/21/2001,5.0937,,,9/21/2001,5.7279
9/24/2001,4.6892,,,9/24/2001,5.7245
9/25/2001,4.9542,,,9/25/2001,5.7101
9/26/2001,4.9048,,,9/26/2001,5.7316
9/27/2001,4.9721,,,9/27/2001,5.7613
9/28/2001,4.8787,,,9/28/2001,5.655
10/01/2001,4.999,,,10/01/2001,5.6196
10/02/2001,4.9832,,,10/02/2001,5.6798
10/03/2001,4.9017,,,10/03/2001,5.6205
10/04/2001,4.7922,,,10/04/2001,5.5554
10/05/2001,4.8368,,,10/05/2001,5.5443
10/08/2001,4.8642,,,10/08/2001,5.534
10/09/2001,4.8573,,,10/09/2001,5.4786
10/10/2001,5.0725,,,10/10/2001,5.5223
10/11/2001,5.0108,,,10/11/2001,5.5365
10/12/2001,5.076,,,10/12/2001,5.581
10/15/2001,5.0191,,,10/15/2001,5.5563
10/16/2001,4.9713,,,10/16/2001,5.4917
10/17/2001,4.9244,,,10/17/2001,5.4823
10/18/2001,4.925,,,10/18/2001,5.4776
10/19/2001,4.8999,,,10/19/2001,5.5074
10/22/2001,4.8731,,,10/22/2001,5.4928
10/23/2001,4.8673,,,10/23/2001,5.4883
10/24/2001,4.8608,,,10/24/2001,5.5097
10/25/2001,4.7276,,,10/25/2001,5.4751
10/26/2001,4.6319,,,10/26/2001,5.4099
10/29/2001,4.6888,,,10/29/2001,5.3988
10/30/2001,4.6036,,,10/30/2001,5.3897
10/31/2001,4.2878,,,10/31/2001,5.2988
11/01/2001,4.5353,,,11/01/2001,5.3083
11/02/2001,4.4766,,,11/02/2001,5.2343
11/05/2001,4.4747,,,11/05/2001,5.3095
11/06/2001,4.3858,,,11/06/2001,5.225
11/07/2001,4.3806,,,11/07/2001,5.251
11/08/2001,4.2664,,,11/08/2001,5.2366
11/09/2001,4.2389,,,11/09/2001,5.216
11/12/2001,4.2539,,,11/12/2001,5.1961
11/13/2001,4.1608,,,11/13/2001,5.1823
11/14/2001,4.376,,,11/14/2001,5.2929
11/15/2001,4.5687,,,11/15/2001,5.3307
11/16/2001,4.782,,,11/16/2001,5.3925
11/19/2001,4.8203,,,11/19/2001,5.4287
11/20/2001,4.6474,,,11/20/2001,5.3742
11/21/2001,4.682,,,11/21/2001,5.3698
11/22/2001,4.865,,,11/22/2001,5.4287
11/23/2001,4.7965,,,11/23/2001,5.4278
11/26/2001,4.7235,,,11/26/2001,5.4184
11/27/2001,4.7387,,,11/27/2001,5.3378
11/28/2001,5.0801,,,11/28/2001,5.3188
11/29/2001,4.9539,,,11/29/2001,5.2886
11/30/2001,4.9348,,,11/30/2001,5.3198
12/03/2001,4.8169,,,12/03/2001,5.2651
12/04/2001,4.7696,,,12/04/2001,5.2763
12/05/2001,4.7422,,,12/05/2001,5.2676
12/06/2001,5.172,,,12/06/2001,5.3691
12/07/2001,5.0881,,,12/07/2001,5.392
12/10/2001,5.2544,,,12/10/2001,5.5119
12/11/2001,5.1107,,,12/11/2001,5.5239
12/12/2001,5.1854,,,12/12/2001,5.5036
12/13/2001,4.9375,,,12/13/2001,5.3535
12/14/2001,5.1356,,,12/14/2001,5.3869
12/17/2001,5.1915,,,12/17/2001,5.3749
12/18/2001,5.2677,,,12/18/2001,5.4405
12/19/2001,5.1901,,,12/19/2001,5.4
12/20/2001,5.1538,,,12/20/2001,5.346
12/21/2001,5.1806,,,12/21/2001,5.3659
12/26/2001,5.1139,,,12/26/2001,5.3808
12/27/2001,5.2156,,,12/27/2001,5.3857
12/28/2001,5.206,,,12/28/2001,5.5043
12/31/2001,5.3285,,,12/31/2001,5.5391
01/01/2002,5.3573,,,01/01/2002,5.4935
01/03/2002,5.3681,,,01/03/2002,5.4924
01/04/2002,5.0225,,,01/04/2002,5.4991
01/07/2002,5.2642,,,01/07/2002,5.5572
01/08/2002,5.244,,,01/08/2002,5.3936
01/09/2002,5.3897,,,01/09/2002,5.4184
01/10/2002,5.4833,,,01/10/2002,5.4667
01/11/2002,5.3984,,,01/11/2002,5.4032
1/14/2002,5.3855,,,1/14/2002,5.382
1/15/2002,5.2851,,,1/15/2002,5.3639
1/16/2002,5.2044,,,1/16/2002,5.2939
1/17/2002,5.1924,,,1/17/2002,5.299
1/18/2002,5.1697,,,1/18/2002,5.3254
1/21/2002,5.058,,,1/21/2002,5.3007
1/22/2002,5.0343,,,1/22/2002,5.2918
1/23/2002,5.1506,,,1/23/2002,5.3314
1/24/2002,5.0496,,,1/24/2002,5.3786
1/25/2002,5.25,,,1/25/2002,5.3776
1/28/2002,5.3298,,,1/28/2002,5.4338
1/29/2002,5.2267,,,1/29/2002,5.4393
1/30/2002,5.2107,,,1/30/2002,5.4255
1/31/2002,5.2573,,,1/31/2002,5.3756
02/01/2002,5.2622,,,02/01/2002,5.2835
02/04/2002,5.1401,,,02/04/2002,5.2546
02/05/2002,5.0896,,,02/05/2002,5.2153
02/06/2002,5.0975,,,02/06/2002,5.1958
02/07/2002,5.099,,,02/07/2002,5.3029
02/08/2002,5.2401,,,02/08/2002,5.4226
02/11/2002,5.1042,,,02/11/2002,5.4281
02/12/2002,5.1952,,,02/12/2002,5.4372
2/13/2002,5.4069,,,2/13/2002,5.4686
2/14/2002,5.3159,,,2/14/2002,5.5005
2/15/2002,5.2514,,,2/15/2002,5.3747
2/18/2002,5.2025,,,2/18/2002,5.3867
2/19/2002,5.2664,,,2/19/2002,5.391
2/20/2002,5.2517,,,2/20/2002,5.4163
2/21/2002,5.1665,,,2/21/2002,5.3964
2/22/2002,5.1225,,,2/22/2002,5.5094
2/25/2002,5.1894,,,2/25/2002,5.4179
2/26/2002,5.0806,,,2/26/2002,5.4275
2/27/2002,5.1533,,,2/27/2002,5.4573
2/28/2002,5.1219,,,2/28/2002,5.3762
03/01/2002,5.1428,,,03/01/2002,5.4082
03/04/2002,5.2425,,,03/04/2002,5.4562
03/05/2002,5.1685,,,03/05/2002,5.394
03/06/2002,5.2824,,,03/06/2002,5.4448
03/07/2002,5.3248,,,03/07/2002,5.5258
03/08/2002,5.4991,,,03/08/2002,5.585
03/11/2002,5.4009,,,03/11/2002,5.5718
03/12/2002,5.3535,,,03/12/2002,5.5521
3/13/2002,5.3583,,,3/13/2002,5.5532
3/14/2002,5.4774,,,3/14/2002,5.5727
3/15/2002,5.434,,,3/15/2002,5.6238
3/18/2002,5.3933,,,3/18/2002,5.5719
3/19/2002,5.3469,,,3/19/2002,5.6139
3/20/2002,5.3567,,,3/20/2002,5.5532
3/21/2002,5.4851,,,3/21/2002,5.6539
3/22/2002,5.3615,,,3/22/2002,5.6818
3/25/2002,5.4131,,,3/25/2002,5.6411
3/26/2002,5.4229,,,3/26/2002,5.6508
3/27/2002,5.2988,,,3/27/2002,5.6028
3/28/2002,5.4877,,,3/28/2002,5.5728
3/29/2002,5.6632,,,3/29/2002,5.6019
04/01/2002,5.6831,,,04/01/2002,5.6019
04/02/2002,5.6588,,,04/02/2002,5.6019
04/03/2002,5.5871,,,04/03/2002,5.5923
04/04/2002,5.5228,,,04/04/2002,5.5325
04/05/2002,5.4972,,,04/05/2002,5.5123
04/08/2002,5.4902,,,04/08/2002,5.5534
04/09/2002,5.5273,,,04/09/2002,5.5222
04/10/2002,5.5912,,,04/10/2002,5.5945
04/11/2002,5.4326,,,04/11/2002,5.6044
04/12/2002,5.3748,,,04/12/2002,5.4829
4/15/2002,5.3388,,,4/15/2002,5.5441
4/16/2002,5.3356,,,4/16/2002,5.5148
4/17/2002,5.421,,,4/17/2002,5.5336
4/18/2002,5.476,,,4/18/2002,5.5628
4/19/2002,5.382,,,4/19/2002,5.6043
4/22/2002,5.4477,,,4/22/2002,5.6135
4/23/2002,5.3423,,,4/23/2002,5.5845
4/24/2002,5.4641,,,4/24/2002,5.6766
4/25/2002,5.3973,,,4/25/2002,5.5848
4/26/2002,5.336,,,4/26/2002,5.5349
4/29/2002,5.2126,,,4/29/2002,5.5658
4/30/2002,5.3637,,,4/30/2002,5.6164
05/02/2002,5.3455,,,05/02/2002,5.6159
05/07/2002,5.4348,,,05/07/2002,5.5845
05/08/2002,5.3698,,,05/08/2002,5.5358
05/09/2002,5.4318,,,05/09/2002,5.5751
05/10/2002,5.42,,,05/10/2002,5.6043
5/13/2002,5.4124,,,5/13/2002,5.5938
5/14/2002,5.3922,,,5/14/2002,5.6145
5/15/2002,5.52,,,5/15/2002,5.6448
5/16/2002,5.5258,,,5/16/2002,5.6122
5/17/2002,5.4539,,,5/17/2002,5.6338
5/20/2002,5.5619,,,5/20/2002,5.6115
5/21/2002,5.491,,,5/21/2002,5.6653
5/22/2002,5.4286,,,5/22/2002,5.6564
5/23/2002,5.4164,,,5/23/2002,5.6263
5/27/2002,5.3792,,,5/27/2002,5.5444
5/28/2002,5.4284,,,5/28/2002,5.5839
5/29/2002,5.3319,,,5/29/2002,5.6684
5/30/2002,5.2983,,,5/30/2002,5.5964
5/31/2002,5.335,,,5/31/2002,5.5861
06/03/2002,5.4209,,,06/03/2002,5.6779
06/04/2002,5.4367,,,06/04/2002,5.6168
06/05/2002,5.4367,,,06/05/2002,5.6008
06/06/2002,5.3903,,,06/06/2002,5.6063
06/07/2002,5.3146,,,06/07/2002,5.566
06/10/2002,5.3312,,,06/10/2002,5.5653
06/11/2002,5.3255,,,06/11/2002,5.5347
06/12/2002,5.3862,,,06/12/2002,5.5867
6/13/2002,5.4154,,,6/13/2002,5.5662
6/14/2002,5.3037,,,6/14/2002,5.4449
6/17/2002,5.2484,,,6/17/2002,5.3948
6/18/2002,5.3447,,,6/18/2002,5.4151
6/19/2002,5.2288,,,6/19/2002,5.3764
6/20/2002,5.1929,,,6/20/2002,5.3462
6/21/2002,5.2726,,,6/21/2002,5.3857
6/24/2002,5.184,,,6/24/2002,5.3654
6/25/2002,5.1554,,,6/25/2002,5.3363
6/26/2002,5.217,,,6/26/2002,5.4175
6/27/2002,5.2203,,,6/27/2002,5.3371
6/28/2002,5.2046,,,6/28/2002,5.3665
07/01/2002,5.2505,,,07/01/2002,5.3853
07/02/2002,5.1622,,,07/02/2002,5.4179
07/03/2002,5.1508,,,07/03/2002,5.4181
07/04/2002,5.1441,,,07/04/2002,5.3767
07/05/2002,5.1957,,,07/05/2002,5.4576
07/08/2002,5.2962,,,07/08/2002,5.4554
07/09/2002,5.2395,,,07/09/2002,5.4569
07/10/2002,5.1871,,,07/10/2002,5.4566
07/11/2002,5.1334,,,07/11/2002,5.4479
07/12/2002,5.041,,,07/12/2002,5.3984
7/15/2002,4.9871,,,7/15/2002,5.3576
7/16/2002,4.8756,,,7/16/2002,5.3299
7/17/2002,4.9871,,,7/17/2002,5.3607
7/18/2002,4.948,,,7/18/2002,5.3904
7/19/2002,4.905,,,7/19/2002,5.3902
7/22/2002,4.8779,,,7/22/2002,5.4102
7/23/2002,4.783,,,7/23/2002,5.3634
7/24/2002,4.7873,,,7/24/2002,5.3925
7/25/2002,4.6811,,,7/25/2002,5.3736
7/26/2002,4.7249,,,7/26/2002,5.4136
7/29/2002,4.612,,,7/29/2002,5.3821
7/30/2002,4.8131,,,7/30/2002,5.4638
7/31/2002,4.7107,,,7/31/2002,5.4938
08/01/2002,4.5247,,,08/01/2002,5.4237
08/02/2002,4.4714,,,08/02/2002,5.3548
08/05/2002,4.3086,,,08/05/2002,4.961
08/06/2002,4.3812,,,08/06/2002,5.256
08/07/2002,4.5417,,,08/07/2002,5.326
08/08/2002,4.3821,,,08/08/2002,5.2146
08/09/2002,4.4291,,,08/09/2002,5.3053
08/12/2002,4.432,,,08/12/2002,5.2321
8/13/2002,4.4462,,,8/13/2002,5.225
8/14/2002,4.4156,,,8/14/2002,5.215
8/15/2002,4.441,,,8/15/2002,5.1239
8/16/2002,4.5787,,,8/16/2002,5.2841
8/19/2002,4.5991,,,8/19/2002,5.2512
8/20/2002,4.658,,,8/20/2002,5.2327
8/21/2002,4.4835,,,8/21/2002,5.2038
8/22/2002,4.623,,,8/22/2002,5.2936
8/23/2002,4.6347,,,8/23/2002,5.2423
8/26/2002,4.5441,,,8/26/2002,5.2402
8/27/2002,4.5249,,,8/27/2002,5.3929
8/28/2002,4.5744,,,8/28/2002,5.2344
8/29/2002,4.4441,,,8/29/2002,5.1531
8/30/2002,4.4563,,,8/30/2002,5.1733
09/02/2002,4.4537,,,09/02/2002,5.1239
09/03/2002,4.3332,,,09/03/2002,5.0737
09/04/2002,4.227,,,09/04/2002,4.9839
09/05/2002,4.1996,,,09/05/2002,5.024
09/09/2002,4.1948,,,09/09/2002,5.0536
09/10/2002,4.3282,,,09/10/2002,5.0035
09/11/2002,4.4081,,,09/11/2002,5.114
09/12/2002,4.5767,,,09/12/2002,5.0827
9/13/2002,4.3931,,,9/13/2002,5.0524
9/16/2002,4.3516,,,9/16/2002,5.0009
9/17/2002,4.3029,,,9/17/2002,4.9632
9/18/2002,4.2781,,,9/18/2002,5.0234
9/19/2002,4.1911,,,9/19/2002,4.9631
9/20/2002,4.1091,,,9/20/2002,4.9228
9/23/2002,4.1309,,,9/23/2002,5.0608
9/24/2002,4.0585,,,9/24/2002,4.9642
9/25/2002,4.0205,,,9/25/2002,4.9341
9/26/2002,4.1419,,,9/26/2002,5.0641
9/27/2002,4.1332,,,9/27/2002,5.0636
9/30/2002,4.1057,,,9/30/2002,4.9811
10/01/2002,3.9396,,,10/01/2002,4.9814
10/02/2002,4.0579,,,10/02/2002,5.0048
10/03/2002,4.2157,,,10/03/2002,5.0845
10/04/2002,4.1551,,,10/04/2002,5.074
10/07/2002,4.1489,,,10/07/2002,5.0713
10/08/2002,4.1399,,,10/08/2002,5.0048
10/09/2002,4.1035,,,10/09/2002,4.9845
10/10/2002,4.22,,,10/10/2002,5.0039
10/11/2002,4.2685,,,10/11/2002,5.0742
10/14/2002,4.3649,,,10/14/2002,5.1517
10/15/2002,4.2842,,,10/15/2002,5.1857
10/16/2002,4.4551,,,10/16/2002,5.2454
10/17/2002,4.415,,,10/17/2002,5.2853
10/18/2002,4.2941,,,10/18/2002,5.2749
10/21/2002,4.3544,,,10/21/2002,5.202
10/22/2002,4.456,,,10/22/2002,5.3064
10/23/2002,4.4387,,,10/23/2002,5.3013
10/24/2002,4.2906,,,10/24/2002,5.256
10/25/2002,4.3545,,,10/25/2002,5.2857
10/28/2002,4.2347,,,10/28/2002,5.284
10/29/2002,4.1396,,,10/29/2002,5.2372
10/30/2002,4.0962,,,10/30/2002,5.1158
10/31/2002,4.1659,,,10/31/2002,5.1454
11/01/2002,4.118,,,11/01/2002,5.0842
11/04/2002,4.1788,,,11/04/2002,5.1031
11/05/2002,4.2132,,,11/05/2002,5.1915
11/06/2002,4.2688,,,11/06/2002,5.2393
11/07/2002,4.2124,,,11/07/2002,5.2286
11/08/2002,4.3039,,,11/08/2002,5.0892
11/11/2002,4.1931,,,11/11/2002,5.0436
11/12/2002,4.1424,,,11/12/2002,5.0219
11/13/2002,4.1451,,,11/13/2002,4.9916
11/14/2002,4.2169,,,11/14/2002,4.9932
11/15/2002,4.3064,,,11/15/2002,5.0581
11/18/2002,4.2551,,,11/18/2002,5.0433
11/19/2002,4.3416,,,11/19/2002,5.0388
11/20/2002,4.3246,,,11/20/2002,5.0591
11/21/2002,4.3008,,,11/21/2002,5.0485
11/22/2002,4.4153,,,11/22/2002,5.1029
11/25/2002,4.4373,,,11/25/2002,5.0931
11/26/2002,4.3807,,,11/26/2002,5.0887
11/27/2002,4.3628,,,11/27/2002,5.041
11/28/2002,4.6744,,,11/28/2002,5.1177
11/29/2002,4.5621,,,11/29/2002,5.1096
12/02/2002,4.5059,,,12/02/2002,5.1602
12/03/2002,4.6072,,,12/03/2002,5.1212
12/04/2002,4.5099,,,12/04/2002,5.1055
12/05/2002,4.4915,,,12/05/2002,5.0876
12/06/2002,4.4856,,,12/06/2002,5.025
12/09/2002,4.3714,,,12/09/2002,4.9861
12/10/2002,4.2478,,,12/10/2002,5.0075
12/11/2002,4.3356,,,12/11/2002,5.0211
12/12/2002,4.2922,,,12/12/2002,5.0082
12/13/2002,4.1972,,,12/13/2002,4.9807
12/16/2002,4.2961,,,12/16/2002,5.016
12/17/2002,4.3025,,,12/17/2002,5.0454
12/18/2002,4.3185,,,12/18/2002,5.0591
12/19/2002,4.1532,,,12/19/2002,5.0009
12/20/2002,4.1793,,,12/20/2002,5.006
12/23/2002,4.2938,,,12/23/2002,5.011
12/26/2002,4.2189,,,12/26/2002,4.9978
12/27/2002,4.2503,,,12/27/2002,4.9915
12/30/2002,3.9877,,,12/30/2002,4.9461
12/31/2002,4.0608,,,12/31/2002,4.9338
01/01/2003,4.0476,,,01/01/2003,4.9399
01/03/2003,4.0497,,,01/03/2003,4.9537
01/06/2003,4.1338,,,01/06/2003,4.9825
01/07/2003,4.112,,,01/07/2003,5.0089
01/08/2003,4.1225,,,01/08/2003,5.0077
01/09/2003,4.0179,,,01/09/2003,4.9283
01/10/2003,4.112,,,01/10/2003,4.9605
1/13/2003,4.0282,,,1/13/2003,4.9448
1/14/2003,4.1036,,,1/14/2003,4.9937
1/15/2003,4.085,,,1/15/2003,4.9601
1/16/2003,4.1038,,,1/16/2003,4.9584
1/17/2003,4.0913,,,1/17/2003,4.9329
1/20/2003,3.9857,,,1/20/2003,4.8646
1/21/2003,3.9874,,,1/21/2003,4.8503
1/22/2003,3.9827,,,1/22/2003,4.8235
1/23/2003,3.9537,,,1/23/2003,4.8382
1/24/2003,3.9331,,,1/24/2003,4.7977
1/27/2003,3.8243,,,1/27/2003,4.7144
1/28/2003,3.8502,,,1/28/2003,4.7376
1/29/2003,3.8364,,,1/29/2003,4.7464
1/30/2003,3.8643,,,1/30/2003,4.7348
1/31/2003,3.8751,,,1/31/2003,4.7971
02/03/2003,3.8878,,,02/03/2003,4.7928
02/04/2003,3.8684,,,02/04/2003,4.8126
02/05/2003,3.7969,,,02/05/2003,4.7561
02/06/2003,3.8686,,,02/06/2003,4.8227
02/07/2003,3.4043,,,02/07/2003,4.7687
02/10/2003,3.474,,,02/10/2003,4.7821
02/11/2003,3.5635,,,02/11/2003,4.8277
02/12/2003,3.4858,,,02/12/2003,4.768
2/13/2003,3.4724,,,2/13/2003,4.7163
2/14/2003,3.4277,,,2/14/2003,4.7025
2/17/2003,3.5284,,,2/17/2003,4.7694
2/18/2003,3.5713,,,2/18/2003,4.7623
2/19/2003,3.6545,,,2/19/2003,4.7534
2/20/2003,3.542,,,2/20/2003,4.7085
2/21/2003,3.503,,,2/21/2003,4.6657
2/24/2003,3.5224,,,2/24/2003,4.7366
2/25/2003,3.4182,,,2/25/2003,4.7063
